,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,age,city,country,from_id,id,miss,sex,text
3420,3420,260.0,,None,Санкт-Петербург,Россия,234997416.0,2241641.0,из Эстонии,1,"[id157228832|Игорь], как смачно вы оскорбили Modern Talking, сравних их песни с посредственной песенкой из Эстонии. Браво"
3421,3421,48.0,,None,None,Россия,79220434.0,2240202.0,из России,1,"Скажите плиз, мы ведь из России голосовать не сможем в финале?"
3422,3422,104.0,,None,Киев,Украина,286566279.0,2240517.0,из Москвы,2,"[id313333859|Russ], да?я несколько десятков людей в Киеве встречал из Москвы по работе,  так вот, все были в восторге от города, особенно по сравнению с Москвой : Киев зеленый, здесь есть чем дышать и он более уютный, здесь есть история, все-таки даты основания несравнимы. Кстати, особой популярностью пользуется место захоронения киевского князя -основателя Москвы"
3423,3423,178.0,,None,None,Украина,355112518.0,2249298.0,из России,2,"Сергей, если бы ты реально смотрел на вещи ты б так не писал.
 Допустим её пустили б.Первое чтобы написли русское сми и соцсети :"" Путин нагнул Украину и Европу и снова  всех переиграл"". Но ни это самое страшное, приехала Самойлова и кинул в неё провокатор из России кирпич,ваши сразу сделают виноватыми Украину,( что- то будет похожие как на Евро 2016, когда ваши напали на англичан).
К тому же мы предлагали заменить участника или выступить онлайн, но Россия отказалась.За весь год у русских подписчиков было множество вариантов кто поедет Наргиз, Би- 2, Панайотов, опять Лазарев. Но выбрали, специально, того кого даже представить тут не могли. Хотели сделать из Самойловой мученицу, но не получилось. Привыкайте, что посеешь, то и пожнешь, и  это только цветочки, а плоды скоро созреют. 
 И у меня тоже родственник в России, и я знаю как там мозги промывают.Головой думайте, что творите."
3424,3424,34.0,,None,Симферополь,Украина,178194695.0,2237949.0,из Киева,2,"[id274428770|Александр], Вы не понимаете всей глубины задумки 1 канала. Задача была - не устроить скандал, а не допустить трансляции из Киева. Ватнички не переживут трансляцию из страны, которой нет. Из страны, которая замерзла без российского газа в 2014, 2015, 2016 году, из страны, где ф@шисты устраивают распятия мальчиков в белых трусиках в Славянске. Из страны, где раненых солдат снабжают кровью российских младенцев."
3425,3425,40.0,,21,Москва,Россия,413527417.0,2237961.0,из России,2,"[id55135215|Игорь], ну возможно и в следующем году не увидешь колясочку из России. Если Первый Канал в этом году не показывает евробаченье то автоматом Россия пропускает ЕВ-2018 из-за отмены показа в 2017"
3426,3426,170.0,,None,None,None,323322051.0,2238277.0,из Литвы,1,"Я из Литвы, не буду смотреть Евровидение, буду бойкотировать, потому что Евровидение проходить в диктаторской стране."
3427,3427,298.0,,None,Симферополь,Украина,178194695.0,2238674.0,из России,2,"[id201506816|Светик], Зачем я вам? На личности переходят, когда нечего сказать по теме. Я наслаждаюсь жизнью среди ватников. Приятно наблюдать, как у них происходит слом мышления. Не у всех конечно, основная быдломасса так и умрёт в неведении, какие уголовники у власти в России. Но на местах они замечают, что воров присылают из России одного за другим. Был недавно у знакомого в Керчи, так у них там вообще карусель воровская. Раньше они знали, что выбрали себе мэра Осадчего на всю жизнь, а теперь не успевают запоминать фамилии. Один краше другого и все воры и выбирать не надо, путя знает, кого поставить. Садят очередного Писарева в СИЗО и дают подумать, сколько он отдаст, чтобы выйти на свободу. Схема такая же, как у Васильевой, родственницы Димона. Подумала, поделилась и вышла чистая и ни в чем не виноватая."
3428,3428,358.0,,None,None,Россия,103887423.0,2238929.0,из Украины,1,"[id97355050|Виктория], быдло из Украины + Чертановские гопники = дружба народов ))))"
3429,3429,503.0,,20,Оренбург,Россия,416781500.0,2239342.0,из России,2,"Кому-то здесь уже заняться нечем. О чём угодно говорят, только не о Евровидении. Я хоть и из России и не выношу всю эту политику, но сейчас мне реально нравится, как у Украины сцена выглядит, пусть и маленькая, но всё же. А то срач развели тут."
3430,3430,8.0,,None,Varna,Болгария,1745407.0,2237092.0,из Венгрии,1,"Первый цыган из Венгрии или первый цыган на Евровидение? 
Просто до этого цыгане от других стран были."
3431,3431,41.0,,21,Рени,Украина,155017353.0,2237665.0,из Македонии,2,В 2013 году была циганка из Македонии.
3432,3432,209.0,,None,Омск,Россия,121454828.0,2235119.0,из России,2,А голосовать можно будет из России?
3433,3433,672.0,,22,Ташкент,Узбекистан,369175404.0,2235665.0,из России,1,"[id186711409|Никита], вы видать не в курсе, что зрителей Евровидение, из России которые смотрят этот конкурс, около 40-45 процентов всего населения Европы"
3434,3434,711.0,,39,Санкт-Петербург,Россия,122943424.0,2235731.0,из Белоруссии,1,"[id295602302|Законопослушный], нужно будет голосовать с симками из Белоруссии например или Финляндии ("
3435,3435,951.0,,22,Ташкент,Узбекистан,369175404.0,2236047.0,из Армении,1,"мне вспомнился 2012 год, где Евровидение проходило в Баку, у Азербайджана и Арменией тоже не простые отношения, можно сказать друг друга ненавидят, но даже при таких отношениях, Азербайджан не вводили никакие чс, для участников из Армении, Армения они просто отказались от участия, ради безопасности своих фанатов"
3436,3436,1071.0,,None,Санкт-Петербург,Россия,349327336.0,2236182.0,из Грузии,2,"[id173125317|Анна], повторяю в миллионый раз. Грузия написала политическую песню о политике Путина, посвященную событиям 2008 года. Грузия в этом призналась САМА и нигде не скрывала это. России это не понравилось и она обратилась в ЕВС. Там факт политики признали и попросили Грузию песню заменить. Но Грузию отказалсь заменять ее и вскоре, отказалась от участия САМА! Грузия отказклась САМА! Никто группе из Грузии въезд НЕ закрывал. Они спокойно и сейчас могут приехать в Россию."
3437,3437,1123.0,,None,None,Россия,291773636.0,2236240.0,из России,1,"Знаете, вот я из России,но так как это для меня конкурс не патриотический,и мне не нравится песня Юли,я болею за Болгарию.
И да, те ребята из Украины в комментах выше,что вы пытаетесь доказать? Выглядит убого."
3438,3438,1188.0,,None,Санкт-Петербург,Россия,313184963.0,2236334.0,из Беларуси,1,И все дружно повалили глядеть русскоязычную трансляцию из Беларуси.
3439,3439,1203.0,,None,Запорожье,Украина,423635483.0,2236354.0,из России,2,"[id279528209|Саид], каким референдумом.
Когда под каждой воинской частью стояли солдаты из России и пытались захватить их.
"
3440,3440,1218.0,,None,Запорожье,Украина,423635483.0,2236374.0,из Финляндии,2,"[id279528209|Саид], всмысле??!!
Ты чё?!!
Все участники обязаны соблюдать законы страны где проходит конкурс.
А если ,к примеру, участник из Финляндии  убил человека то его должны пустить??"
3441,3441,1288.0,,None,Симферополь,Украина,178194695.0,2236453.0,из Киева,2,"Эту фишку придумали грузины. Они поставили перед собой задачу ни в коем случае не поехать на Евровидение 2009 в Москве, так как нефиг ездить на Евровидение в страну-оккуп@нта. Для этого они специально придумали песню про путина. Когда им предложили заменить слова или песню, то они наотрез отказались. Их не пустили, цель достигнута. Путину или Суркову или Эрнсту понравилась эта идея и они решили опробовать её на Евровидении 2017. Послать заведомо невъездную участницу. Её не пустят и цель будет достигнута. Но вы спросите, а зачем? Всё очень просто: Чтобы не допустить трансляцию из Киева. Ну не может страна, которой больше нет, успешно провести Евровидение. Если ватнички увидят успешное проведение, у них произойдёт когнитивный диссонанс. Интернет хомячки посмотрят, но их в расчет не берут. Главный лохокторат путина сидит у зомбоящиков."
3442,3442,1375.0,,None,Корсунь-Шевченковский,Украина,147664949.0,2236555.0,из России,2,"[id51959743|Егор], я был в те года в Крыму вывишели Российский флаг военные по улицах кто не из России выганяли или ещё хуже закрывали в каталашке это было тоесть нормально захотела территория я? Куда больше Россия так велика лутше малые города развивала и все в помощь людям делала, я не удевлюся если у вас тоже протесты будут ещё может хуже чем в Украине"
3443,3443,1463.0,,31,Одесса,Украина,334940173.0,2236664.0,из Украины,2,"[id241985011|Владислав], у нас нормальная ситуация, мы не богаты конечно как Западная Европа или Скандинавия, но 500 долларов в месяц даже в глубинке может заработать любой рабочий, это из Украины едут на зароботки в Россию, Польшу и Португалию."
3444,3444,1682.0,,None,Dublin,Ирландия,411076557.0,2236955.0,из Украины,1,"[id580785|Роман], даже если это и так(хотя все мои знакомые из Украины понятия не имеют о чем вы) думаете вы лучше? Ничем, унижая украинский народ лучше и умнее вы явно не стане. Только позорите страну."
3445,3445,1735.0,,None,Бийск,Россия,41778838.0,2237030.0,из России,1,"[id4819064|Сергей], я из России у меня все каналы по телеку через интернет"
3446,3446,2017.0,,None,Москва,Россия,380149296.0,2237711.0,из России,2,"[id410412113|Mykhailo], не говоря уже о том что журналистам ББС так же запретили въезд из-за того что они были в Крыму, но потом им разрешили въезд и все обвинения сняли, так как те пожаловались европейскому сообществу. 😏 Поэтому не важно был человек в Крыму или нет, ведь Украина все равно нашла повод запретить въезд конкурсанту из России"
3447,3447,2048.0,,42,Москва,Россия,28987553.0,2237775.0,из России,2,"честно мне эта история оооочень не симпатична -и со стороны России, и Украины. Последняя -я уже писал, что ЕВС должен был заключить договор с Укр-й по поводу допущения всех участников конкурса, без лимитов. Почему это не было сделано -на совести ЕВС. А по поводу России - я считаю, что эта была специальная акция, Первый знал о том, что Самойлова была в Крыму, знал, что это обязательно вскроется (пример -Сопрано), и знал реакцию Украины. И тем самым выставить Украину в д..х, что в общем удалось так или иначе сделать... Если хотели обезопасить себя -почему не Фотий на представителя церкви вряд ли бы покусились,,,, У него была бы некая неприкосновенность и защита со стороны УПЦ МП. Она пока еще основная...Об этом писал Баарабанов из Коммера. И в результате - все я яме))) А в следующем году - зачем простите Самойлова, ничего не имею к ней против, но когда в следующем году конкурс будет где угодно, только не в Киеве, уже можно послать Наргиз, Антонюк и других.. Самойлова -это была просто казалось компромиссная фигура, но только для определенной ситуации. А теперь -осуществить мечту человека -только из-за этого, но на победу рассчитывать точно не придется, как бы не хотели ТВ вещатели из России."
3448,3448,2445.0,,None,None,None,410412113.0,2239414.0,из россии,2,"Для тупорогих обезьчн из россии обобщю всю ситуацию в последний раз:Крвм не ааша территрия, вы ее оккупировпли и всем на...ть на то что вы считаете ее вашей. Гкн Асамблея ООН приняла резрлюцию что вы агрессоры и оккупанты. Самойлова вьехала на оккцпированную территорию минуя официальный порядок вьезда что влечет за собой уголовную ответственность по ч.3 ст.332(1) УК Украины. Вмечто того что бы эту глворящуб голову посадить на 5-8 лет мы просто ее не пустили. Для тех кто пишет ""одних пускаете, других нет, двойные стандарты""- в любом законе, в том числе и в вашей стране, ечть несколько видов ответственности и правоохранительные органы сами решают кого к какой ответственности привлекать. В случае с Самойловой, как и многими другими, им просто запретмли вьезд-самое мягкое наказание которое впринципе и не наказание. Кто то из ваших штраф заплатил. Поэтому никаких двойных стандартов нет, есть исполнение закона. То что закон многогранен вам, тупорогим ватгикам, почему то в голову не пришло. Он так же многогранен и в вашей стране. Поэтому всем на...ть на ваши вы...ры, на вас положили большой и толтый не тольео мы, но и EBU, ЕС и т.д. Но вы еонечно можете и дальше раздувать щеки и показывать свою важность, а мы и дальше будем ржать с вас.))"
3449,3449,2494.0,,19,Москва,Россия,51959743.0,2239510.0,из Украины,2,"[id410412113|Mykhailo], ну конечно, вам из вашей великой Незалежной лучше видно, что в России происходит. Всё хочу спросить, ты не знаешь, на Садовом кольце пробки есть? А то мне из окна не видно, а из Украины получше видно то будет"
3450,3450,2512.0,,None,None,None,410412113.0,2239541.0,из россии,2,"[id3077870|Alexander], все против вашего бреда про то что Крвм российская территория, админы группы по моему не из россии, поэтому им все равно на ваши доносы."
3451,3451,2535.0,,None,None,None,410412113.0,2239576.0,из россии,2,"[id89219038|Анжелика], да я даже сам нашел какой то российский сайт😂😂😂Вот только самолеты не летают😂😂😂Ты карту полетов открой и увидишь, в Крвм летают только из россии))Это ж какой иупой нужно быть что бы этого не знать... Кстати, а ваши мошенники продающие билеты на несуществующие рейсы какой откат дают интересно? Интересная схема)) Попробовпл найти билеты хоть на одном не россицском сацте и, удивительно, нет ни одного😂😂 Самый прикол что суммы стоят в рублях аж на сентабрь, что априори невозможно)))"
3452,3452,2541.0,,None,None,None,410412113.0,2239584.0,из россии,2,"[id89219038|Анжелика], 😂😂😂😂ау, дегенератка, то есть ты написала фуйню что есть прямой рейс и теперь сьезжаешь с темы?😂😂😂Я сразу сказал что долететь можно только из россии, а ты ""рейс хельсинки-симферополь"". А такого рейса нет в чем ты только что призналась. И на сайтах авиакомпаний таких рейсов тоже нет. А рейс с пересадкой это рейс Москва Симферополь существование которого никто не отрицал. Ну я видел конечно всякое, но что бы так как ты, сама себя, головой в гов...но опускала это круто, я даже не думал что ты настолько тупа😂😂😂"
3453,3453,2660.0,,None,Белгород,Россия,379023340.0,2240979.0,из Киева,2,"[id173837756|Николай], это правда. Миллионы - такова цена отказа Первого канала и ВГТРК транслировать конкурс. И именно этого ЕВС не хотел больше всего. Это ещё и репутация. Но этого поменьше. Трансляция в YouTube им все равно деньги принесёт. Особенно, если наших зрителей, как это ни печально, будет много. Заработают на нас, только и всего. А Украина вообще в восторге от того, что мы не поедем. Да и уверяю, кого бы мы не послали ( ну, разве кроме Макаревича ), они бы нашли повод поищдеваться. Но я буду порядком удивлён, если наши СМИ будут смаковать новостями из Киева. Особенно на фоне 9-го Мая ( даже здесь - пакость ). Ну, исключения - аналитические передачи."
3454,3454,3640.0,,20,Москва,Россия,23393552.0,2244740.0,из России,1,"Смотрю Евровидение с детства,для меня это уже является традицией
Ну не допустили Россию к участию,почему людей лишают права посмотреть трансляцию на большом экране и поболеть за другие страны или мы обязаны болеть только на наших? Бред.
Это вроде как музыкальный конкурс,но как обычно все продолжают из-за него ругаться и устраивать непонятно что.
К слову всегда болела только за тех,чьи песни мне понравились,но никак не за Россию,только потому что я из России,к тому же из всех,кто представлял нашу страну я могу выделить только Полину Гагарину и выступление Лазарева(выступление,а не песню),но на первых местах я их всё равно не жаждала увидеть..
Только единожды я была рада результатам Евровидения и это был 2015 год.
Год,когда выиграл исполнитель с прекрасной песней,которую приятно слушать до сих пор."
3455,3455,3645.0,,27,Конаково,Россия,28933478.0,2244812.0,из Австрии,2,"[id89219038|Анжелика], я скажу большее.раньше, когда участвовала Абба и Кутуньо, то конкурс был действительно песенный.признака тогда талант человека.а теперь...один 2014 год чего стоит, когда победу одержало существо из Австрии.при этом не имея прекрасного женского голоса, даже без бороды ясно что это мужик."
3456,3456,3806.0,,None,Stockholm,Швеция,89219038.0,2245952.0,из Китая,1,"[id4819064|Сергей], блин, я сейчас обoccусь))) В Китае у любого исполнителя платиновый альбом. Ты мне можешь назвать, хоть одного исполнителя из Китая?))))"
3457,3457,3900.0,,15,Советск,Россия,190736186.0,2246725.0,из Белорусии,2,"[id199845506|Марина], я не смотрел эфир,это я прочитал на сайте Белорусии
Люди из Белорусии ну подскажите"
3458,3458,4044.0,,15,Советск,Россия,190736186.0,2247202.0,из Москвы,2,"[id4819064|Сергей], вы из Москвы или Америки?"
3459,3459,4325.0,,None,Москва,Россия,4819064.0,2252922.0,из России,2,"[id89219038|Анжелика], 2000 это твой друг Димон за визу в Европе из России платит.
Да читал правила и причём в оригинале, а не в переводе росийских СМИ 😂"
3460,3460,4328.0,,None,Москва,Россия,4819064.0,2252928.0,из Украины,2,"[id89219038|Анжелика], уже и из Украины катают в Европу)))"
3461,3461,4334.0,,None,Москва,Россия,4819064.0,2252952.0,из Украины,2,"[id89219038|Анжелика], по бизвизу из Украины уже все в Европу гоняют)))"
3462,3462,4677.0,,None,Москва,Россия,4819064.0,2259476.0,из Польши,2,"[id87226435|Dennis], вы выше мою переписку с Дмитрием Романовым почитайте насчёт группы Батюшка все поймёте насчёт фуражки)
Этим идиотам кидаешь текст песни - 100% которого это священописание, ектиния, а они говорят что в этом тексте все сатанизм, а все потому что группа Батюшка из Польши и когда-то открыто выступила с критикой действия России в Крыму)"
3463,3463,5175.0,,None,Москва,Россия,4819064.0,2273184.0,из Грузии,2,"[id28933478|Дмитрий], и напомнить, что вы тогда по этой причине не пустили певицу из Грузии на Евровидение в Россию... забыл урюк или никогда не знал об этом?
Все г*вно которое вы сделали вам возвращается обратно и сейчас с вами поступили точно также как вы тогда поступили с грузинской певицей."
3464,3464,77.0,,None,None,None,299961022.0,2234835.0,из России,2,"[id40809798|Рафаэла], да это понятное дело,просто обидно.Привык к вещанию по первому каналу,а теперь все не так. И проголосовать,наверное,не получится из России.Хотя я не в курсе этого всего."
3465,3465,137.0,,None,Киев,Украина,251500526.0,2236292.0,из России,2,"[id122943424|Людмила], вы из России?"
3466,3466,39.0,,None,None,None,417606367.0,2234153.0,из Беларуси,2,"Подскажите,а кто в этом году ведущим из Беларуси будет?Хотелось услышать Люсю Лущик,и Глеб Давыдова"
3467,3467,113.0,,None,None,None,299961022.0,2234241.0,из России,2,"Задрали обобщать.Мол,кто из России, тот обсирает украинскую сцену. Я из России.Мне сцена очень нравится. А на фото всегда почти кажутся такими размеры. Отлично все."
3468,3468,123.0,,20,Оренбург,Россия,416781500.0,2234257.0,из России,2,"А вообще я тоже из России (из Оренбурга), и не люблю политику в развлечениях. Тем более про Юлю ничего не сказали официально, будет участвовать или нет."
3469,3469,139.0,,None,Canberra,Австралия,381303740.0,2234275.0,из России,2,"Просто, но стильно и со вкусом👌
Мне очень нравится, Украина не подвела👍
Поздравления с хорошей сценой из России✌"
3470,3470,170.0,,23,Брест,Беларусь,99363253.0,2234315.0,из России,1,"Сцена говно 👎Дизайн, размер вообще слабо очень. Мне не нравится, и я не из России,если что.😑"
3471,3471,197.0,,None,Львов,Украина,318142759.0,2234349.0,из России,2,"Украина готова принять другого участника из России, который НЕ ИМЕЕТ проблем с Крымом."
3472,3472,244.0,,None,Москва,Россия,157685928.0,2234569.0,из России,2,"[id136136506|Максим], я из России, мне тоже сцена вашей страны не нравится. Я не потому что завистник, а потому что сцены, например, Дюссельдорфа, Баку, Мальмё были в разы лучше, чем Киевская-2017. Но она лучше Московской, где просто прямоугольник огромный был."
3473,3473,5.0,,22,Tartu (Тарту),Эстония,219290205.0,2233784.0,из Эстонии,2,"[id386808550|Marko], ты тоже из Эстонии?"
3474,3474,38.0,,None,Мариуполь,Украина,201063569.0,2233581.0,из России,2,"[id260068968|Alex], украинская сторона и внесла предложения со спутниковой связью в EBU. Украинский вещатель предложил совету директоров EBC, чтобы представитель от России выступил в прямом эфире из России. Представители EBU передали данное предложения российскому вещателю, тот отказался. о каких запретах речь? Киселёв, что ли, поведал?"
3475,3475,90.0,,23,Kaiserslautern,Германия,157228832.0,2233459.0,из Ирландии,2,"И нигде, ни на одном ресурсе о песне Brendan Murray - Dying To Try из Ирландии. Странно. Красивый английский, интересный тембр голоса, всё органично и приятно - видео, сама песня, голос, никаких тракторов и паровозов на сцене - уже надоело это всё. Просто выйдет артист и споёт песню. Качественно и приятно. Всем надо вычурности, а слушают Адель и Sia. А Нидерланды не нравятся - ни прошлый год, ни этот. 
Супер было в 2013-м Anouk - ""Birds"""
3476,3476,57.0,,None,None,None,264703571.0,2233388.0,из Португалии,1,По мне так песни из Португалии всегда скучные.... ☹
3477,3477,209.0,,None,None,None,373774227.0,2233251.0,из Израиля,2,"https://vk.com/imriziv
Группа про участника из Израиля"
3478,3478,10.0,,None,Санкт-Петербург,Россия,348625922.0,2232219.0,из Черногории,2,#AskESC вопрос Slavko из Черногории. Почему ты настолько классный? Коса настоящая?
3479,3479,51.0,,18,Кишинев,Молдова,199792179.0,2232298.0,из Албании,2,"[id141013238|Bella], Ну голосовые данные у неё были на высоте. 
Почти что Ронна из Албании в 2012. 
А вот у Лазарева (например) хорошим был только номер. Песня для радио, позитивная, запоминается. Обычная попса. 
Но даже еслиб Украина не победила, то на её место была бы Австралия. Так что русским тут в любом случаи нефиг кричать, или так, или так проигрыш."
3480,3480,122.0,,None,None,None,91330466.0,2232458.0,из Украины,2,"Читаю комменты Беллы Форс и понимаю, насколько всё плохо у людей бывает с головой...а ещё на ""пацреотов"" из Украины что-то говорит..Чья коровы бы, как говорится."
3481,3481,176.0,,21,Москва,Россия,352235366.0,2233002.0,из России,1,"[id162246247|Сергій], я не из России, но у вас явно не здоровая агрессия какая то) Вот таких и сталкивают лбами и разводят в них ненависть)"
3482,3482,69.0,,None,None,None,299961022.0,2232373.0,Из России,2,Буду болеть за него.Из России можно будет голосовать?Кто знает?
3483,3483,4.0,,None,None,Россия,279683258.0,2231739.0,Из России,1,"[id65439771|Дмитрий], не знаю, я бы те же города назвала, ну, Днепр и Кривой Рог еще. Что меня связывает с Житомиром?))
P.S. Из России"
3484,3484,194.0,,None,Москва,Россия,46354368.0,1880712.0,из Украины,1,"Во всех странах такая же картина как и у нас! В больших городах (Москва, Питер, Самара, Нижний Новгород и т.д.) геи и лесбиянки живут обычной нормальной жизнью и никто к ним плохо не относится! Это их выбор! И всю эту гомофобную ерунду придумывают украинцы (не народ, а только те, кто хейтят тут русских и постят всякий бред), которые решили, что во всем виноваты мы😂 и каждый раз стараются привлечь к себе внимание. Ребята, пиарьте нас и дальше, ведь нормальные люди (в том числе много ребят из Украины) знают как тепло всегда встречают в России, знают, какая у нас большая и добрая страна.... Взять хотя бы Питер - это волшебный город, я желаю все хейтерам посетить этот город и как сказал великий поп-король Фил насладится белыми ночами Санкт-Петербурга!"
3485,3485,206.0,,26,None,Украина,11029061.0,1880763.0,из Австрии,1,Кипр рульный. Ну и девочка-припевочка из Австрии.
3486,3486,271.0,,None,Москва,Россия,46354368.0,1881045.0,из Украины,1,"[id72971968|Sasha], я не о Сергее веду речь, а о безумных комментах здесь, когда мою страну оскорбляют всеми возможными способами.... почитайте ниже комменты за 9 мая и ранее, когда ребята из Украины такую чушь несли - полет больной фантазии!"
3487,3487,373.0,,23,None,Швеция,319221280.0,1881398.0,из Азербайджана,2,журналистов сегодня я не понял. Украинский журналист задаёт Гей пропаганду. А журналист из Азербайджана открыто  намекает на скандалу. Что с вами дорогие  мои из музыкального конкурса не сделайте ПОЛИТИКУ пожалуйста PLEASE
3488,3488,391.0,,None,Flensburg,Германия,101139264.0,1881452.0,из Азербайджана,1,"обалдеть , девушка из Азербайджана прям растерялась , когда этот начал про НКР говорить, причем он ничего не спросил , а только себя опозорил, своим дебильным высказыванием (без вопроса), ответ ее мне понравился , мололец."
3489,3489,496.0,,34,São Paulo,Бразилия,13613670.0,1881887.0,из Азербайджана,2,"""журналисту"" из Азербайджана дадут титул национального героя 😂"
3490,3490,754.0,,38,Dortmund,Германия,138793019.0,1883382.0,из Киева,2,"[id283289981|Alina], я уже привел примеры того как Украины пытается законодательно бороться с гомофобией, на официальном уровне никаких обвинений в адрес ЛГБТ нет. Опять же мне тяжело судить с бытовой гомофобией. Я из Киева, и лично с ней не встречался в каких-то масштабных формах. Но это не показатель, у каждого своя ситуация, свое окружение. Но я бы не брался утверждать что Беларусь или Россия более толерантная. Питер с Москвой - может быть. Россия толерантнее Украины, тяжело оценить. Я бы сказал что гомофобия в Украине такая же проблема, как на все постсоветском пространстве, но украинская власть всегда была как минимум нейтральна в этом вопросе. Не только сейчас, но и раньше. Когда в России приняли закон по гейпропаганде, некоторые депутаты такой же закон в парламенте в Украине в 2011-2013 годах пытались продвигать, по-моему он не дошел даже до голосования."
3491,3491,832.0,,22,Ташкент,Узбекистан,185821126.0,1885127.0,из Азербайджана,2,"Да блииин, прекратите уже сраться!!! Я сам армянин, но я болею за Самру из Азербайджана, ибо песня ее и она сама - волшебны. Пусть воюют те, кому это нужно, вы куда лезете?"
3492,3492,1024.0,,None,Москва,Россия,162627096.0,1893280.0,из Хорватии,1,"[id99230416|Дмитрий], я сначала писала комментарий об исполнительнице из Хорватии, а потом на венгра этого переключилась, читая, отредактировала, думая , что перепутала, а оказалось все норм было)
Эх.."
3493,3493,82.0,,30,Ангарск,Россия,8897838.0,1879538.0,из Венгрии,2,"До России очередь ещё не дошла. Были вопросы к участникам из Венгрии и Хорватии, сейчас вопросы к участнику из Нидерландов, Россия, если не ошибаюсь, шестая. Они опять немного прокосячили - опоздали на выход, когда объявили страну. Дважды вызывали Россию и Армению."
3494,3494,94.0,,None,Санкт-Петербург,Россия,20655595.0,1879674.0,из Нидерландов,1,"Кадрит поцыка из Нидерландов, он уже судорожно водичку попивает"
3495,3495,98.0,,19,Слуцк,Беларусь,141173925.0,1879699.0,из Австралии,1,"После моего любимого Монса Швеция,на мой взгляд,в этом году никакая.И песня, и исполнитель.Болею за Россию❤.Из первого полуфинала очень Венгрия понравилась👍,,чуть меньше Мальта.Уже просмотрела видео с выступлениями всех участников,могу еще выделить девушку из Австралии.Сильный голос,песня хорошая👍..Немного жаль,что Молдова,Эстония,Исландия не вошли в финал.Место этих стран заняли более слабые.Например, Австрия,прошедшая в финал.Песня нулевая,исполнительница тоже.Милая девочка,не более.Прикольнуло то,как надпись России крутили-крутили,но так и не показали правильно (в самом конце,когда показывали страны, вышедшие в финал.А еще я ловила каждую секунду,когда на экране появлялся Монс😄Уж очень он мне с прошлого конкурса в  душу запал."
3496,3496,106.0,,30,Ангарск,Россия,8897838.0,1879772.0,из Армении,2,"У певицы из Армении спросили, почему она пронесла флаг Нагорного Карабаха в грин рум, и это всё в присутствии представителей Азербайджана. Все апллодировали, а они сидели мрачнее тучи."
3497,3497,163.0,,30,Ангарск,Россия,8897838.0,1880182.0,из Чехии,2,"Певица из Чехии сказала, что это огромнейшая честь для неё, потому что для них это историческое событие, потому что Чехия никогда не попадала в финал."
