,Unnamed: 0,Unnamed: 0.1,from_id,id,text,miss,city,age,country,sex
386,386,118.0,326072985.0,18279336.0,"Путину удалось оторвать Крым применяя террористические методы, впереди своих боевиков они ставили бабушек и женщин и штурмовали украинские военные части. Он открыто говорил об этом: «Мы буди стоять сзади женщин и детей.» 
Украинцы воюют лучше чем россияне, но у азиат больше танков и градов, к тому же россияне, как обычно террористы, прячутся в городах и ведут обстрел позиций украинцев из жилых районов, детских площадок и школьных стадионов. А все так называемые котлы были спланированы в генштабе РФ с применением основных российских войск которые пересекали украинскую границу осуществляли обстрел украинцев и уходили обратно. 
Россия на веки покрыла себя позором агрессора, подло ударив в спину только что освободившейся от криминального режима разграбленной и ослабленной Украине. Оккупант, вон из Крыма и Донбасса !",из Крыма,Донецк,None,Украина,1
387,387,302.0,95636338.0,18281603.0,"[id300951717|Alexander], я как бы не из Украины, напомню тебе что если бы ЧМ был бы в другой стране, это ждало бы и сб РФ",из Украины,Hastings,None,Великобритания,2
388,388,97.0,336336509.0,18278179.0,"В Перми нет снега, кто из Перми, поймёт",из Перми,Пермь,None,Россия,2
389,389,164.0,309414723.0,18282646.0,3 месяца? Ты из России щенок?,из России,None,None,Россия,2
390,390,25.0,326072985.0,18282575.0,"Путину удалось оторвать Крым применяя террористические методы, впереди своих боевиков они ставили бабушек и женщин и штурмовали украинские военные части. Он открыто говорил об этом: «Мы буди стоять сзади женщин и детей.» 
Украинцы воюют лучше чем россияне, но у азиат больше танков и градов, к тому же россияне, как обычно террористы, прячутся в городах и ведут обстрел позиций украинцев из жилых районов, детских площадок и школьных стадионов. А все так называемые котлы были спланированы в генштабе РФ с применением основных российских войск которые пересекали украинскую границу осуществляли обстрел украинцев и уходили обратно. 
Россия на веки покрыла себя позором агрессора, подло ударив в спину только что освободившейся от криминального режима разграбленной и ослабленной Украине. Оккупант, вон из Крыма и Донбасса !",из Крыма,Донецк,None,Украина,1
391,391,81.0,442878838.0,18276276.0,Привет из Кореи,из Кореи,Минск,22,Беларусь,2
392,392,114.0,313407478.0,18275534.0,"я конечно не из России,  но надеюсь Путин его закажет",из России,Николаев,None,Украина,2
393,393,127.0,194280663.0,18273893.0,Девочки из Москвы. Гоу знакомится. Я тот ещё тунеядец. Я даже налог на тунеядство не плачу.,из Москвы,Москва,22,Россия,2
394,394,100.0,85489463.0,18272798.0,Пишет из Австралии в ВК по русски. Еееееееее сука так держать,из Австралии,Казань,23,Россия,2
395,395,485.0,137623233.0,17629006.0,"[id300832000|Кирилл], чувак ты из украины",из украины,None,None,None,2
396,396,127.0,144048810.0,17623676.0,"Я из Казани, но про это ничего не слышала😒
Хочу бесплатные носки 😏😏",из Казани,Казань,None,Россия,1
397,397,180.0,239697428.0,17624099.0,"Когда тф из Казани,но не давился за бесплатные носки",из Казани,Пермь,None,Россия,2
398,398,278.0,359345781.0,17625657.0,Я из Казани 😆,из Казани,Казань,19,Россия,2
399,399,176.0,759795.0,17622755.0,дизайнер педик из вольво. основная тема дихайна Х как знакомое всем русским ХУ**. т.е. садомит из швеции посадил на х пол россии )))))))))),из швеции,Санкт-Петербург,33,Россия,2
400,400,367.0,277447170.0,17628636.0,ладно хоть не бакланы из питера,из питера,Ярославль,26,Россия,2
401,401,800.0,166117322.0,17619428.0,"[id186043347|Kostya], я не разбираюсь в карте россии. Я из Латвии 😉",из Латвии,Rīga,19,Латвия,2
402,402,48.0,145127583.0,17613019.0,Этим ебланам из Москвы было бы проще в Казань съездить а не ждать 3 дня в очереди...,из Москвы,Гомель,None,Беларусь,2
403,403,71.0,10701970.0,17613053.0,"Можно было съездить из москвы в казань, а не покупать место))",из москвы,Санкт-Петербург,None,Россия,2
404,404,85.0,455078913.0,17613083.0,"То чувство, когда из Казани)",из Казани,None,14,None,2
405,405,131.0,155904848.0,17613199.0,"Я из Казани(нет)
Сейчас из Москвы, выехали за айфонами выехали в Казань😹😹😹😹",из Казани,Ялта,None,Россия,2
406,406,192.0,409003240.0,17613358.0,"[id7498707|Diana], соси у татар шкура 
@привет из Казани",из Казани,Казань,None,Россия,2
407,407,240.0,157719148.0,17613518.0,Ща из Москвы туда рванут😂,из Москвы,Los Angeles,None,США,2
408,408,282.0,321476998.0,17613658.0,"Щас из Москвы в Казань полетят, чтобы в очереди не стоять",из Москвы,None,None,None,2
409,409,382.0,213291866.0,17613966.0,Когда админ сам из Казани 😂,из Казани,None,None,None,1
410,410,397.0,218797405.0,17614011.0,"[id213291866|Наталья], он рил из казани?",из казани,None,None,None,2
411,411,416.0,252331299.0,17614055.0,"[id36655009|Елисей], не 3,14зди, у меня приятель из Казани, норм там зп и уровень жизни.",из Казани,Москва,29,Россия,2
412,412,479.0,418863738.0,17614506.0,В Казани люди на жратве экономят блять. А из Казани по статистике сделали заказ в другие города где нормально живут. А в Казань из Казани сделали заказ только 73 человека,из Казани,San Diego,None,США,2
413,413,490.0,421736409.0,17614631.0,Когда из Казани🔥,из Казани,Казань,None,Россия,1
414,414,508.0,62190951.0,17614739.0,Проще из Москвы в провинции купить съездить у кого заеб на айфоне,из Москвы,Нижний Новгород,None,Россия,2
415,415,539.0,166249235.0,17614972.0,"Биомасса из Москвы го в Казань, там ещё айфоны остались",из Москвы,Павловск,30,Россия,2
416,416,627.0,273238791.0,17615617.0,"[id209010443|Алексей], тебе пишут не из казани долбоёб ахахахахахаа из той же москвы, ты просто дегенерат убогий, заткнись на хуй черт сука",из казани,Москва,30,Россия,2
417,417,675.0,178138314.0,17615839.0,ахахх ебать я из Казани .-.,из Казани,None,None,Россия,1
418,418,810.0,226571196.0,17616483.0,"[id215865563|Евгений], я из Казани. Я не долбаёб",из Казани,Москва,None,Россия,2
419,419,860.0,146297877.0,17616922.0,Когда ты из Казани😎,из Казани,Казань,None,Россия,2
420,420,992.0,148898539.0,17618554.0,"[id774711|Наталья], мне пожалуйста большую колу, чизбургер и картошку стандарт. Ты первый нищеброд из Москвы которого я встречаю на просторах интернета",из Москвы,None,None,None,2
421,421,1071.0,169298909.0,17619836.0,Сегодня вернулся из Казани 😆,из Казани,Санкт-Петербург,None,Россия,2
422,422,1091.0,394091412.0,17620229.0,Все долбоебы из Казани в Москву за айфонами поехали,из Казани,None,None,Россия,2
423,423,1163.0,81631583.0,17621834.0,То чувство когда ты из Казани),из Казани,Набережные Челны,None,Россия,2
424,424,1213.0,207126616.0,17623258.0,Хорошо что я из Казани,из Казани,None,None,Россия,2
425,425,1249.0,263461932.0,17624206.0,Когда из Казани,из Казани,Казань,21,Россия,2
426,426,1458.0,137795976.0,17643369.0,Я из Казани,из Казани,Казань,None,Россия,2
427,427,778.0,265713990.0,17617873.0,"Они про то,что мы заказываем всё из Китая,США,а у нас всё говно.",из Китая,Сальск,None,Россия,2
428,428,96.0,18545716.0,17608695.0,Пацаны кто из Москвы помогите замутить бабло есть,из Москвы,Москва,30,Россия,2
429,429,146.0,381219014.0,17607419.0,"[id403141888|Жорж-Шарль], тут мне скинули фотки из гостиницы при участии твоей шлюхи-мамаши, которая была выебана голодными неграми из Америки. Ну и дырища же бездонная у твоей мамаши.",из Америки,Москва,None,Россия,2
430,430,37.0,128348747.0,17604020.0,Поменяю айфон х на скс с красивой девушкой из Крыма,из Крыма,None,None,None,2
431,431,650.0,303795704.0,17608507.0,"крч , у меня 3 Хса , дамы с перспективами из екб , прошу в чат )))",из екб,None,None,None,2
432,432,152.0,86875624.0,18045099.0,"Слился он, уебок из Польши",из Польши,Зеленоград,None,Россия,2
433,433,155.0,169524777.0,18045117.0,"[id86875624|Ярослав], ну то что он из Польши мне это пОбоку, но то что он уебок, я не сомневаюсь.",из Польши,Пермь,18,Россия,2
434,434,84.0,208151435.0,18045820.0,"Депрессия 29-33 года вызвана путем оттока колоссального количества денег из Америки, в частности с фондовых рынков. Догадайтесь куда? После 33 года америка стала продавать на эти выданные деньги военную технику обоим сторонам будущего конфликта и вышла из кризиса, и еще неплохо наварилась и стала финансовым лидером. Потом грянула ВОВ. Зачистили благодаря ей свои старые обязательства перед странами, обеднили их и наварили себя еще сильнее. Фактически америка полностью проспонсировала вторую мировую и благодаря ей сегодня финансово диктует условия миру...",из Америки,Москва,None,Россия,2
435,435,247.0,417992495.0,18116440.0,"парень на самом деле купил целую плюшевую лошадь, просто девушка из Казахстана",из Казахстана,свх Россия,14,Россия,2
436,436,528.0,444981362.0,18023711.0,"[id363216252|Александра], ты Простая как собак свора стая, ты из Москвы значит даёшь пизды всем черножопым хачам и нечистиии",из Москвы,None,None,None,2
437,437,1532.0,383601683.0,18025732.0,"Slevin, боже какой ты убогий, Пиздил бы тебя за эти слова, нацик эбучий, меня ты не задел разве что слегка,я из Украины из города рени, тут пидара у такого как ты лишили как минимум  одной ноги..",из Украины,None,None,None,2
438,438,2256.0,276710548.0,18030339.0,"[id166891871|Никита], затронув город , это уже оскорбление , ака47 из Екб ебан, наша братва - гамора, честер, татищевский , стим , пиздеть то что я про свой город меньше чем ты, пиздеть не твой залог",из Екб,Тольятти,22,Россия,2
439,439,2700.0,424524987.0,18041359.0,"[id326696846|Purple], я долго думать не буду,и мамку трогать не стану.ты хуже уебана из узбекистана,ты хлам ебаный...пидерсия ссаная.ты из какого стога выпал?из какого клана?..я тебЯ доведу до разрыва твоего пукана...а...да...и я ебал твою маму",из узбекистана,Свердловск / Должанск,27,Украина,2
440,440,113.0,406963015.0,17570696.0,"Летел из Дубаев в Коломбо бухой, была промежуточная посадка в Мале, где я и вышел, после безуспешных попыток добраться до отеля на такси ( предлагали только на лодке), задал такой же вопрос предлагающему",из Дубаев,None,None,None,2
441,441,360.0,413915587.0,17569202.0,"Собирают венечке из Ижевска,а забирает костик из москвы",из москвы,None,None,None,2
442,442,587.0,1682660.0,17570511.0,"[id112516806|Роман], чувак я из Москвы, найдешь мне такую работу с такой зарплатой? Средняя зарплата по Москве 63 тысячи рублей, но все знают из чего она складывается - это как средняя температура по больнице ( 1 получает 500 к в месяц, а сто человек по 35-40 тыщ).",из Москвы,Москва,None,Россия,2
443,443,783.0,126361351.0,17572550.0,"[id264664965|Сергей], ты по факту можешь? Я тебе говорю,что если будет опасность для твоей жизни,тебя вылечат. Для этого есть фонды. Плановое лечение тебе без денег не окажут. Но вот сюрприз. На работе у тебя работодатель платит отчисления в медицинский фонд. И наконец,найди мне новость,хоть одну,чтобы Америке человек умер в больнице,потому что его не обслужили. После этого поищи такие же новости из России. Ты будешь очень удевлен",из России,Москва,None,Россия,2
444,444,280.0,432241608.0,17567887.0,"Извини чувак, но если ты поплотнее поинтересуешься этим вопросом, то удивишься, но ВСЕ айфоны, собирают в КНР) Ты его можешь из штатов заказать, из узбекистана, из бразилии, тебе придет телефон, который собрали в китае)",из узбекистана,Nagoya,None,Япония,1
445,445,660.0,116589430.0,17572890.0,Взял Андроид из Китая(Али Экспресс)доволен как слон👍,из Китая,Россошь,None,Россия,2
446,446,715.0,290548828.0,17569821.0,"Это норма,обычно сосут за шампанское... Привет из Самары )",из Самары,Самара,None,Россия,2
447,447,1250.0,155571369.0,17582630.0,"[id261910334|Алёна], я из Москвы. И да я так считаю! Вопрос лишь в сумме) Девушки в провинции совсем обнищали нравственно и морально... Диана Шурыгина откуда? Ксения Смирнова откуда? Наталья Бородина откуда? Список можно продолжать и дальше...",из Москвы,Москва,30,Россия,2
448,448,1111.0,330603385.0,17565506.0,"[id261107884|Марина], ну шлюхе из киева виднее",из киева,Хабаровск,30,Россия,2
449,449,116.0,7281044.0,17561111.0,"Спасибо государству,сразу легче жить стало народу России...осталось ролики снять как Африканцы на геликах катаются и тёлак снимают из России",из России,Москва,24,Россия,2
450,450,1161.0,419370961.0,17559194.0,Оплата на карту сбербанка России ОАО сбербанк России БИК банка в котором часу вам как к вечеру позвоню вам как к вам и вашим коллегам в субботу занимаемся производством продукции в субботу в первой половине дня в неделю в отпуск с ТЕБЯ ПОДПИСКА в субботу же занимаемся производством продукции в субботу же сказала я не знаю что делать с этой целью он был накуреный в школе сказал нет Я уезжаю в отпуск с ТЕБЯ ЛАЙК и в субботу занимаемся продажей квартиры и в этом случае мы будем знакомы и и все же не в субботу же про прорекламировать и в субботу занимаемся продажей квартиры на море и все же не знаю как это можно сыграть песню Петра великого человека который может помочь не смогу быть в школе в субботу в субботу в первой части не знаю а что с этим вопросом и в субботу занимаемся производством продукции в школе сказал нет Я уезжаю в отпуск на фейферке будете в университете и в субботу же про это мальчик и и в каком городе в школе и дома и в субботу в первой части не трогал и все а то в последнее десятилетие и в субботу в любое время глянет не знаю а что за бред какой-то рассказ о себе и в каком городе находитесь в субботу занимаемся продажей квартиры и в каком городе находитесь в Москве и области применения в субботу занимаемся производством и в субботу занимаемся производством продукции в субботу занимаемся продажей квартиры в ЖК на фейферке будете в Москве в пределах их компетенции в субботу в первой части не знаю а вот в чем дело не только что проснулся и все будем делать с этим делать с этой целью не допустить что к чему снится что ты мне такой вариант возможен в субботу занимаемся к к к к к к вечеру или курсанты не играю на море в школе и в этом посте и молитве не играю на фейферке будете в университете и все а только потом уже в школе сказал нет Я уезжаю на неделю как дела с нашим менеджером по грузинскому рецепту то вы сможете найти комментарии которые вам нужны будут документы на оплату по договору с займа в школе сказал нет Я уезжаю в командировку в субботу занимаемся производством и все будем делать в этом году в связи с этим делать с этим делать в этом случае не оплаты и доставки и оплаты за товар по счету за это деньги в субботу занимаемся производством продукции в школе сказал нет Я не дома и не знаю как дела у вас дела с договором на гитаре из Франции в субботу в первой части не трогал и дизы в субботу занимаемся продажей квартиры в ЖК РФ и в субботу в первой части не знаю а что с ним он был накуреный не знаю как это сделать и в каком виде и все будем знакомы и все будем делать с этой целью он был в субботу в первой части не трогал и все а то в последнее десятилетие и в этом посте можете мне помочь с уважением Александр отправлено с ТЕБЯ ПОДПИСКА не знаю как это сделать в субботу в первой части не знаю а что с ними делать когда стрим и в субботу в первой половине дня в неделю как дела бот для поднятия настроения как у вас есть вопросы по телефону и по грузинскому рецепту то вы сможете найти комментарии которые на данный адрес на фейферке будете ли не в состоянии в школе и дома и на море с на фейферке будете ли не на фейферке в субботу занимаемся разработкой сайтов в школе и все будем знакомы и в каком виде и все же сказала я не знаю как у тебя девушка и в этом году не было и в субботу же занимаемся продажей и и и в этом году в связи с этим делать с этим делать в этом случае не предоставления услуг в сфере туризма и в каком городе находитесь и в субботу занимаемся производством и реализацией программы и все же не могу найти у нас она не будет вообще надо будет хорошо парень с этим не занимался с этим не занимался и все же сказала она работает с НДС в школе и дома отдохнуть и все будем знакомы и и все же не в состоянии покоя не трогал реально ли,из Франции,Армавир,None,Россия,2
451,451,450.0,89713256.0,17555770.0,"[id124894525|Анатолiй], я когда в ТФ бы мечтал о каком нить лютом инвестиционном проекте и вот в 2015 мне его подогнал один крупный инвестор из Москвы,с которым я в ТФ и познакомился)) Все о чем мы мечтаем,реализуется.",из Москвы,Самара,34,Россия,2
452,452,185.0,62691645.0,17548422.0,"Уехал из Уфы в Питер, прожил там 4 года, потом перебрался в Москву, там год пожил, сейчас опять в Уфе)) и нихрена не могу понять где лучше)) вроде везде одинаковые ощущения)) Теперь хочется чего-то действительно интересного и теплого) Может в Сочи, а может и в другую страну)",из Уфы,Москва,24,Россия,2
453,453,212.0,304457402.0,18167143.0,"то чувство,когда из москвы переехала в нижний новгород и живу в общаге",из москвы,Москва,None,Россия,1
454,454,230.0,416498822.0,18167939.0,"[id372735006|Вячеслав], они из там из Японии долбоеб",из Японии,None,None,Лихтенштейн,1
455,455,267.0,416498822.0,18169274.0,"[id372735006|Вячеслав], кококо, теперь послушай меня, петушок). 
1) Согласна, в Китае и Корее есть аниме, то бишь их рисовки, но в большинстве случаев они там из Японии.
2) Я тебе сказала, не выебывайся, идиотский аниме-хейтер, большинство скажут, что ты глупый выебонщик.
3) Всё что ты скажешь, это будет: кококо, блаблабла, олололо",из Японии,None,None,Лихтенштейн,1
456,456,10.0,29223431.0,18150774.0,Он из Индии там все ебанутые,из Индии,Череповец,24,Россия,2
457,457,164.0,139148292.0,18159891.0,"беда если он и она из Америки и детям уже предначертано,если они пацаны",из Америки,Минск,None,Беларусь,2
458,458,34.0,152279153.0,18148771.0,Главное что из Самары,из Самары,Самара,14,Россия,2
459,459,155.0,447813491.0,17379114.0,Бля он просто из россии че вы,из россии,None,None,None,1
460,460,223.0,192050460.0,17383388.0,"Обычно люди, живущие в 3017 не из России, но этот парень побил все рекорды 3017 года",из России,Краснокаменск,14,Россия,2
461,461,361.0,7247572.0,17390360.0,"Трагическая весть пришла из Казахстана, там от сердечного приступа скончался автор хита ""Зын-Зын""

Автор популярной композиции скончался в городе Алматы. Как пишут в социальных сетях, Болат Нуримов был обнаружен у себя дома.

Видеоклип на его песню собрал более десяти миллионов просмотров на YouTube за короткий срок.

Песня рассказывает про красоту девушек из Шымкента и тонкости знакомств в этом городе.",из Казахстана,Сабирабад,None,Азербайджан,2
462,462,87.0,166157144.0,17375199.0,5 лет отьездила из Питера во Владивосток-ничего жива осталась!😁😁,из Питера,Сиверский,61,Россия,1
463,463,120.0,153719671.0,17375734.0,Сколько из Москвы ?,из Москвы,None,None,Россия,1
464,464,668.0,186897572.0,17381592.0,"[id194641346|Денис], приезжай , я из Питера",из Питера,Краснодар,None,Россия,2
465,465,126.0,12469299.0,17352974.0,"Бегите из России,тогда может забут",из России,Нижний Новгород,27,Россия,2
466,466,412.0,14187414.0,17354181.0,"[id68453532|Владимир], жрицы любви из Украины тебе в помощь. Дёшево, доступно)) пару тысяч найдёшь по-любому))",из Украины,Воронеж,39,Россия,2
467,467,680.0,12469299.0,17355790.0,Беги из России Ксюша... Тут тебе жизни не будет,из России,Нижний Новгород,27,Россия,2
468,468,43.0,131871484.0,17349750.0,"[id252924519|Екатерина], переехать из Екатеринбурга?",из Екатеринбурга,Краснодар,None,Россия,2
469,469,248.0,206474698.0,18099784.0,©студент-бюджетник из России,из России,Чебоксары,17,Россия,1
470,470,181.0,152862794.0,18088275.0,"Надо валить из России, а то уебищное правительство всех пересадит и обкрадет
Россия страна где в правительстве еблабаны сидят и нихуя не делают, кроме того, что ебанутые законы выпускают",из России,None,None,None,2
471,471,206.0,311277389.0,18088409.0,"[id235728895|Артур], я не ватник, и вообще не из России",из России,None,None,None,2
472,472,228.0,311277389.0,18088454.0,"[id235728895|Артур], ты даун я даже не из России, я из Югославии",из России,None,None,None,2
473,473,139.0,235827432.0,18084561.0,"[id398219290|Ибрагим], англичане ;например ;в результате махинаций с абрамовичем вывезли из россии нефти на миллионы долларов !продали ему челси ;которое осталось в англии !и теперь называют ободранную ими же страну плохой!",из россии,Кандалакша,53,Россия,2
