from_id,comment_id,text,from_expression,city,age,country,sex
3953707.0,2269922.0,"я живу в россии, но родом с минска буду болеть за белоруссию. Если вылетят тогда за болгарию, но надеюсь попадут в финал",с минска,Петропавловск-Камчатский,39,Россия,2
135400759.0,1825148.0,"[id173357866|Влад], может и заднеприводный Лазарев с России, зато самый сильный голос у этого исполнителя и он очень хороший артист в нашем шоу-бизнесе после Гагариной и Савичевой. Вот они вживую в основном поют, Лазарев так вообще вживую всегда поёт и это один из всех исполнителей, которого знают на Западе и в России. Он может взять 1-ое место. Как раз геи побеждают, как Билан, Кончита Вурст, так и Лазарев победит.",с России,None,None,None,2
170216720.0,1814022.0,"Из Беларуси,а не С Беларуси..",С Беларуси,Гомель,None,Беларусь,1
116366944.0,1812134.0,"[id296956174|Argen], это Франс не стоит рядом с Сан-Марино и Черногорией",с Сан-Марино,None,14,Украина,2
333921085.0,1817872.0,"Чем дальше тем хуже, ржу не могу, надо друзей собирать срочно и ржать вместе ,особенно с Эстонии..... походу петь в его номер не входило в планах😂😂 это ужас 
Кроме наших не на что смотреть в этом шоу! Серёга вперед!!! Ты реально лучший!!! Безоговорочно !!!!👌🎭",с Эстонии,Москва,None,Россия,1
78390347.0,2256858.0,"Ну все на девченку кинулись. Судят фанат не фанат. А сами господа, видимо с Украины, пророчат в комментариях мол вам русским тут не место. Ужас! И я не собираюсь говорить как  мы с вами жили раньше и что сейчас творится.  Евровидение пропахло политикой уже давно, а не только сейчас. А лично у меня желания смотреть уже третий год нет тк всякая дичь выступает думаю понимаете о ком это....",с Украины,None,21,Россия,1
156791830.0,2248613.0,"[id122085810|Dima], я хоть и с Украины,  но против жюри,  они все портят",с Украины,Киев,None,Украина,1
102496225.0,2248735.0,"[id32145056|Денис], С России вроде никто не едет, может новые новости появились по этому поводу, не интересовалась.",С России,None,None,None,1
363544209.0,2248765.0,"[id301118337|Вероника], да знаю что вы с Казахстана. Прост не надр вмещавать их дела сами разберуться украинцы и россияне. Главное в Казахстане все тихо ни с кем не воюем!",с Казахстана,Астана,None,Казахстан,1
122943424.0,2244606.0,"[id141013238|Bella], ну финансовые возможности ЕВС - не безграничны же, а с украины как финансиста - хрен чего надоишь, вот на что надоили по спонсорам и рекламодателям - такая и сцена",с украины,Санкт-Петербург,39,Россия,1
54795487.0,2244907.0,"[id122943424|Людмила], нууу и все что необходимо.... Никому не секрет, что оборудование для сцены привезено с разных частей Европы, что-то с Украины... Вполне нормальная практика))",с Украины,Киев,None,Украина,2
372253800.0,2245103.0,"[id122943424|Людмила], У меня сын дружит с мальчиком, так мачеха того мальчика с Украины, залетела по быстрому от русского, пару лет прожили они, и что ты думаешь? Мужик лишился половины квартиры. загородного дома, и еще часть имущества, ' совместно нажитого ' за 3 года в браке ))) Видимо, там на ее родине столько богачей, что она бедная в Россию поперлась имуществом обзаводиться ))",с Украины,Санкт-Петербург,None,Россия,1
190786790.0,2245651.0,"[id54795487|Кирилл], я бы сказала что вижу я, однако, правилами группы запрещено писать маты. Тогда так: я вижу чувака с Украины настолько уверенного в собственной исключительности, что аж тошнит. И забывшего, что это русские солдаты умирали, чтобы подобные ....промолчу, могли жить. Даже не хочу больше с вами разговаривать, противно становится.",с Украины,Tokyo,26,Япония,1
319593692.0,2246226.0,"Друзья с Украины, на каком канале у вас будет трансляция Евровидения? Подскажите чтоб онлайн смотреть",с Украины,Шахты,None,Россия,2
162451382.0,1651593.0,http://m.youtube.com/watch?v=dTPo_EkNitQ с Украины эрия,с Украины,Красноармейск,None,Россия,2
341912699.0,1647253.0,"[id124574421|Катя], Как в прошлом году Романюта с Украины..",с Украины,None,None,None,2
138545608.0,2378648.0,Поздравление с Украины,с Украины,Львов,19,Украина,2
168055804.0,2378757.0,"Поздравления с Украины, болела именно за нее💞",с Украины,Днепропетровск (Днепр),None,Украина,1
315677585.0,2378040.0,"За нее многие страны будут голосовать , тк она на выступала со своими песнями во многих европийских странах,начиная с россии",с россии,None,None,Франция,2
351138253.0,2377725.0,"[id92121378|Serhii], ну как бы сняли наказание с России",с России,Ереван,None,Армения,2
188053847.0,2219274.0,"[id85600863|Владислав], нет, пишу с Киева, но и Вы же не с Донецка, не так ли ? Русскоязычному населению на Украине нормально живется, да и русским тоже. Вы говорите что убивают ваших сограждан ? Простите, но мой папа жив, и будет еще жить.",с Киева,Киев,None,Украина,1
372869777.0,2217347.0,"[id301828652|Антон], ты наверное с Украины поэтому так реагируешь ,правда глаза колит",с Украины,Москва,None,Россия,2
162872948.0,2216679.0,"Вот вы все орали , мол 1 полуфинал сильнее и лучше , а вот нифига.
Жду 2 больше и 2 больше интереснее. 
Сам не с России.",с России,None,None,None,2
105595894.0,2205552.0,"ТЕ, КО ВИДЕЛ, ПРОШУ ПРОЩЕНИЯ. Ребята! Это так неприятно, на мой взгляд, когда видео дизлайкают исключительно люди с Украины. Я не фанатка конкурса, не фанатка Юлии, мне вообще очень стыдно за Россию, что она хочет бедной девушкой прикрыться... Нехорошо как-то... посмотрите видео, пожалуйста, здесь я хочу поговорить на актуальную тему: Почему же Россия отправила на Евровидение Юлию Самойлову с песней ""Flame Is Burning"". Я хочу представить Вашему вниманию исключительно своё субъективное мнение. Если вы согласны или не согласны, напишите об этом в комментарии НА ЮТУБЕ. Спасибо за внимание! 
https://www.youtube.com/watch?v=twlX2dVvGgg",с Украины,None,None,None,1
413527417.0,2206604.0,"[id258697304|Никита], а я с России, Я считаю что Евровиденье -это политический срач,а не песни. Да и потом в мае еду отдыхать Чехию. Там тихо",с России,Москва,21,Россия,2
246746855.0,2207647.0,"[id274428770|Александр], вы сейчас говорите о политике.
Но точно не об обычных людях.
Войну ведут депутаты. Но не обычные жители.
Я знаю вполне много людей с украины, Белоруссии , и они нормальные люди. Никто с ними не воюет. А вы сейчас ссоритесь. Это современно не нужно",с украины,Благовещенск,None,Россия,1
373127978.0,2208458.0,"[id41650203|Семён], вообще сказал правильные вещи, НО! Я с Украины и точно знаю что не под правильным углом ты сказал о ""жалости"". Ведь это в прошлом году все русские и даже украинцы кричали, что вот, Джамала отправляют ради жалости, она безголосая и будет в ж*опе... А сейчас, когда отправляет Россия Юлию, почему-то все всё воспринимают по-другому. Давайте будем объективными. Частично это случилось, потому что многие артисты России то ли отказались ехать, то ли им запретили. И так же фактор ""жалости"" глазами России тут присутствует, из-за него не в последнюю очередь выбрали Юлию. Честно, песня не совсем удачная. Искренно желаю удачи Юлии выступить и занять достойное место. Любьви❤",с Украины,None,None,None,2
417101308.0,2208499.0,"Катрин, Данная группа общая. Тут админы и с Украины, и с РФ. Есть еще и группа, где только россияне, но я там не захожу. За время, что я сижу тут, я не разу не позволяла себе оскорбить как-то вас или обычный народ, а вы через коммент все пишите ""хохлы"" , кидаете неприличные фотки, и т.д. Когда был пост, что О.Торвальд будут Украину представлят было также. Я наоборот Юлию поддержала в отличие от многих россиян. Да, я сказала, что Путин мне не нравится. Но это ОДИН человек. И я объяснила почему он мне не нравится, а вы оскорбляете нацию, понимаете? И вы мне еще что-то говорите, ну это бред же. Я вам не понравилась только потому что сказала свое мнение и этим как-то оскорбила вашего ""царя"" . Смешно то, что вы не видите то, как ведете себя. Я сделала вам замечания адекватными словами, а вы начали этот бессмысленный срач. И еще говорите ""не отвечайте мне"" , но вы все продолжаете писать и оскорблять. В свои 35 вы должны понимать, что это глупо. Я не на стороне Украины, как вы выше сказали, я на стороне здравомысляющих людей. А они есть и в Украине и в России. Вы говорите, что все тут гонят на Россию, но больше агрессии от вас исохдит. Вы меня спросили какой мне президент нравится больше, я ответила, что Раймондс Вейонис. На что получила ответ ""че это за хохол"" - это просто болезнь уже.",с Украины,None,None,None,1
361590406.0,2209801.0,"[id405554013|Volodyslav], дурик,мне там делать нечего!!!! Хотя мои корни с украины...эта страна для меня давно ИЗдохла😀",с украины,Владивосток,24,Россия,1
165669611.0,2210013.0,"[id20589455|Арсений], с тобой всё хорошо ? 
Я читал отзывы людей с России которые были против этого . А ты сейчас как клоун",с России,Киев,20,Украина,2
267465866.0,2210156.0,"[id280022101|Александр], ты с Украины что ли? КАк тебя там ещё не пришибли...",с Украины,Санкт-Петербург,None,Россия,1
267465866.0,2210160.0,"[id218789566|Сергей], ты рот закрой на медиков... Ты где такой бред слышал.. Ты иди поучись на врача, а потом говори мне тут.. Ты думаешь, мы спим по ночам, а фиг там был, мы готовимся , чтобы вам потом помогать, мы Вас изучаем досконально... И я из СПБ , а не с Москвы, чтобы слышать о Московских клиниках... Поэтому закрой рот и пошёл отсюда, мужик, а мозга нету... Это уже не вернуть...",с Москвы,Санкт-Петербург,None,Россия,1
280022101.0,2210170.0,"[id267465866|Алина], с Украины, да ещё с Донбасса.
Мне часто задают такой вопрос, какой ты украинец если родился в Луганской области!?
Таким я отвечаю:
Если голубь родился в конюшне, он же не конь!?!",с Украины,Старобельск,56,Украина,2
71439163.0,2211409.0,"Однажды. Очень надеюсь, все ошпаренные неадекваты с Украины осознают, что русские, Россия не желает им зла, что их президент это Ельцин 2.0, только тот поумнее был даже, и что вы доверили свою судьбу умственно отсталым, которые доведут Украину до ситуации России 90х, то что с вами играют, то что натравливают нас друг на друга и это все отлично работает. Страшно, люди. Почитайте на досуге Оруэла, Хаскли для начала.. может найдете там себя. Добра всем и p.s ящик на мусорку 🙏",с Украины,Курск,24,Россия,1
46354368.0,2211486.0,"[id341318125|Лена], ну... Я думаю вашим чиновника прежде всего нужно быть мудрее. Все-таки страна-хозяйка. Лучше вообще никак не реагировать. Она ведь не с политической балладой выступать собирается. Конечно, имеете полное право провести инструктаж и четко дать понять всей делегации, что любая попытка провести какие бы то ни было огатиции или провокации будет наказываться. А публике и всему обществу сказали бы, что не собирается брать пример с России 2009 года... А вместо этого истерия на ФБ от ваших чиновников...Ну и чем вы лучше...",с России,Москва,None,Россия,1
159197747.0,2211552.0,"[id37639625|Ира], кто это сказал?? человек с Украины 😁😁😁😁 
ну да естественно что тут ещё ответить можно то",с Украины,None,None,Россия,1
96412306.0,2213738.0,"[id372253800|Катрин], у вас неправильная информация. От куда вы её черпаете? Мне например рассказывали друзья с Грузии живущие в Батуми, как что было. А вам кто? Его сейчас не люди преследуют, а власть Грузии, та которой удобно чтоб в стране была корупция, удобно грабить людей. Но люди за него, и это не удивительно.",с Грузии,Николаев,None,Украина,1
122943424.0,2214729.0,"[id178194695|Александр], вали с Крыма на Украину, там сейчас благодать)",с Крыма,Санкт-Петербург,39,Россия,1
364007825.0,2214822.0,"[id122943424|Людмила], он нам дешевле обходится, чем с России напрямую.420$ Россия хотела,а дуля вам.",с России,None,None,Украина,2
249056517.0,2217023.0,"Кого бы не выбрали был-бы срач однозначно!Я с Украины,мне посрать на политику,мне очень нравится как Юля поёт)Россия желаю вам победы от Украины!",с Украины,None,None,None,1
256864706.0,2217053.0,"[id249056517|Маша], я тоже с Украины, а издеваться на конкурсантами  из России, удел тупой школоты, которой лишь бы дай над кем нибудь поиздеваться.",с Украины,None,None,Украина,1
231881814.0,2213441.0,"Про прошлогоднюю молдаванскую участницу говорить не буду – там песня гуткинская и этим всё сказано. А вот в 2015 году занятный паренёк был от Молдавии, правда, он с Украины. В финал не прошёл. Но если бы выступал от Украины же, место в пятёрке было бы гарантировано)))",с Украины,Москва,None,Россия,2
236897638.0,2203238.0,"Сейчас все тупые малолетки с России будут голосовать за него, даже если песня будет говном.12 баллов от России отправятся Болгарии, расходимся",с России,Москва,None,Россия,1
126149550.0,2198149.0,"Простите,Юлия.Вы молодец и очень красиво поете
Но песня...Это не то что сейчас нужно.Безлико и неинтересно.Я так говорю не потому что с Украины,просто не нравится эта песня",с Украины,Гайсин,20,Украина,2
268168533.0,2198405.0,"Я как бы с Украины, но у вас просто офигенная песня, ща переслушивать буду) Не то, что наши, рокеры...",с Украины,Paris,None,Франция,2
361590406.0,2198450.0,"Да получше,чем мужловидная проскулила с украины в прошлом году... Юлия,респект!✌",с украины,Владивосток,24,Россия,1
136903326.0,2199833.0,"С такой песней мы не то, что не укрепимся на вершине, после славной череды удачных выступлений, а даже полуфинал не пройдем...такого унылого шлака уровня мелодрам с России-1 я не слышал очень давно...
Upd: Если ОРТ решил на фоне освистываний выехать на инвалиде, то мне искренне жаль тех, кто делал этот выбор, и саму девчонку жаль, на ней решили хайпануть",с России,None,None,Россия,2
261173479.0,2199950.0,"Понимаю, что первый канал поступил так намеренно. Мол, давайте давить на жалость... Одна в прошлом году проплакала о том, как бедных татар выгнали с Крыма, почему и нам так нельзя... Но тут уже встает вопрос о том, во что превратили Евровидение. Цирк какой-то... Одна политизированность и ничего кроме... Я уже года три назад разочаровалась в этом ""конкурсе"". Каждый пытается хоть на чем-то выехать: кто на женщинах с бородами, кто на фриках, кто на жалости. Все забыли, что это песенный конкурс, и главное здесь-это песня. И как заметили ранее, действительно стыдно за первый канал, который из-за каких-то своих убеждений просто используют эту девушку. Я думаю европейская общественность тоже не дураки и прекрасно поймут, что к чему. И да, я впервые желаю нашей стране не выйти в финал, не потому что я против данной певицы, а в наказание тем людям, кому пришла в голову эта ""блестящая"" идея!",с Крыма,Волгоград,21,Россия,1
98008121.0,2200888.0,"[id3530438|Марго], в Крыму работает один РНКБ. Например перевести деньги на карту с мобильного телефона того же МТС нереально как и нереально с Москвы или Питера перекинуть деньги. Исключительно только почтовым переводом! Почтовым переводом в 2017 году!!!! Ну и другие подобные ""прелести"" 21 века сейчас также недоступны. Но я думаю это не тема для разговора в данном сообществе.",с Москвы,Саки,None,Украина,2
345116182.0,2201465.0,"[id262881434|Миша], я с Крыма ,и я знаю ,что я говорю",с Крыма,None,None,None,1
10884983.0,2201661.0,"[id133514147|Олександр], Юлия поёт хорошо и песня хорошая. А вы Джамалой своей спикулировали прошлый раз, политику на Евровидение притащили, плала она какая она бедная как ркусские её выгнали с Крыма... , на жалость давила...и Выдавила ))",с Крыма,Санкт-Петербург,None,Россия,1
290258935.0,2204377.0,"[id298822705|Олександр], чепушило когда меня с Крыма выгонять будеш?",с Крыма,None,None,Россия,2
267465866.0,2205232.0,"[id122943424|Людмила], девушка, что значит, что они убийцы, я сама с России, а в Киеве у меня много подруг , и что-то не одна не против России и никто в Киеве никого не убивает... Если в определённых городах идут войны и что-то либо, то тогда не надо на всю Украину говорить...",с России,Санкт-Петербург,None,Россия,1
105595894.0,2205555.0,"Ребята! Это так неприятно, на мой взгляд, когда видео дизлайкают исключительно люди с Украины. Я не фанатка конкурса, не фанатка Юлии, мне вообще очень стыдно за Россию, что она хочет бедной девушкой прикрыться... Нехорошо как-то... посмотрите видео, пожалуйста, здесь я хочу поговорить на актуальную тему: Почему же Россия отправила на Евровидение Юлию Самойлову с песней ""Flame Is Burning"". Я хочу представить Вашему вниманию исключительно своё субъективное мнение. Если вы согласны или не согласны, напишите об этом в комментарии НА ЮТУБЕ. Спасибо за внимание! 
https://www.youtube.com/watch?v=twlX2dVvGgg",с Украины,None,None,None,1
251500526.0,2197109.0,"[id194499898|Алёна], не ну он то с Украины, но певец тип русский считается",с Украины,Киев,None,Украина,2
166363398.0,2197303.0,"[id157114255|Илья], с Польши была уже...её прокатило",с Польши,Краснодар,None,Россия,2
150262351.0,2196649.0,"[id66472928|Евгений], они с украины",с украины,Луцк,None,Украина,2
41475160.0,19072.0,Видеоклип с Питера в сети будет?),с Питера,Новосибирск,23,Россия,1
5475612.0,335597.0,"[id7746112|Ильшат], мы снимаем комнату на вилле за 150 $ в месяц, отдельно виллу можно снять в пределах 500$/месяц, плюс аренда скутера или авто, скутер на месяц около 50$. Районы разные, зависит от цели, чего хочется. Вообще можно жить в любом районе и двигаться в любые направления. Билеты мы брали, летели с Индии через Малайзию, с России - дорого наверное будет, но если сильно заранее, то возможно найти подешевле, мониторьте сайты.",с Индии,Астрахань,None,Россия,1
144373628.0,391791.0,"обстановочка супер, у нас много отдыхающих с России, с этим все в порядке) но на границе могут развернуть, одного моего знакомого не пустили. если очень надо в Украину, и  это вопрос жизни и смерти, то лучше подстраховаться и сделать приглашение )",с России,Черновцы,21,Украина,1
335087259.0,374481.0,"[id5205980|Алексей], в газель залазит) ну и багажник на крыше автомобиля)
Вот товарищ сплавляется с Москвы до Севастополя,может прочитав его журнал,вы найдете много ответов на вопросы по этой теме: vk.com/furjar",с Москвы,None,None,Россия,2
226231245.0,374408.0,"Еду обратно с Крыма. Сложности возникли в районе Ялты и окрестностях , на берегу место мало, все почти занято отелями и прочей ерундой. Но там же есть возможность подняться немного в горы, в сторону Ай-петри, там место предостаточно. А в остальных местах все хорошо, вопрос выбора и предпочтений 😉",с Крыма,Иваново,None,Россия,2
56705170.0,374495.0,"Ребят, кто с Беларуси, как до Крыма лучше всего добраться? И как там сейчас с ценами на жильё?",с Беларуси,Минск,21,Беларусь,1
213740159.0,382040.0,"Как-будто зимой легче ездить. Ехал сутки с Беларуси в купе, думал сдохну. Батарея под головой, воздух сухой и душный, окна не открываются. Ночью реально становилось плохо и не раз, да так что спать не мог - ходил взад-вперёд по коридору вагона, как приведение. 👍",с Беларуси,None,None,None,2
120807447.0,397671.0,"[id8120102|Захар], я с питера и в финку нам упрощен процесс получения визы. Остальное в отчете )",с питера,Санкт-Петербург,None,Россия,2
159674388.0,317719.0,"[id239680974|Sergey], видимо он с Украины. На украинском будет Карпати.",с Украины,None,None,Украина,2
4060212.0,396924.0,Посты с Исландии и Грузии можно смотреть вечно😋,с Исландии,Снегири,None,Россия,2
958234.0,406400.0,"вернулся с подругой с Грузии в среду, дорога от Тбилиси до Питера заняла 5 дней, двоих легко берут южнее Краснодара .. дальше жопа, дальнобойщики показывают, что берут одного ... за редким исключением .. севернее Краснодара ночью никто не берет не смотря на яркие куртки и комбезы, поэтому если 9 часов вечера и стоишь на обочине, можно ставить палатку и не париться .. в Грузии понравилось, еда/хостелы дешевые и качественные .. горы красивые, море теплое пока что .. был неприятный инцидент рядом с Батуми - стояли на пляже с палаткой, ночью проснулись от того, что трясли палатку - оказалось у местной пьяной грузинской молодежи кончились сигареты, поэтому им нужны деньги .. когда денег давать не захотели - молодежь достала из штанов огнестрел и попросила еще раз, пришлось дать 5 лари, после чего они ушли .. вообщем не понятно что это было .. но в целом в Грузии не плохо )))",с Грузии,Санкт-Петербург,38,Россия,2
4494543.0,343638.0,"[id114789448|Дмитрий], нет, мои знакомые с Питера)",с Питера,Иркутск,None,Россия,2
265623711.0,314935.0,Мне вообще интересно как она с России выехала и не развалилась,с России,None,19,Казахстан,2
53240716.0,314870.0,"А вообще скайсканер, с Канады и до Европы ставить. А там он найдёт. А в Европу на победе можно слетать",с Канады,Краснодар,None,Россия,2
145414006.0,314372.0,"[id96146657|Григорий], с 12 работаю, готовлю на заказ. В 16 переехал от родителей с Казахстана в ЕКБ и тут уже поваром работаю и учусь) да и копил достаточно долго , порядка 8 месяцев.",с Казахстана,None,None,None,2
272207932.0,323563.0,"[id265710101|Nastya], я совершенно так не думаю. 
может вы говорите про ближний восток, и про 30% тамошних даже жителей. 
даже там процентов 70 отличные просто ребята. 
а уж что говорить про Азию
азиатам в принципе европейские женщины не интересны
уж я то могу сказать, я был не раз в азии и почти во всех ее странах
а вот азиатским девушкам европейцы очень интересны
прям очень
попробуй походить по Вьетнаму с щетиной, все девушки смотрят
или в Тайване заговори с любой, все отвечают с повышенным интересом
хотя уж я то точно не отличаюсь ничем примечательным 
обычный парень. 
не важно, итальянцы, немцы, кавказцы, Русские
ты объект внимания. 
так что ваш комментарии совершенно не соответствует действительности
с России в Азии в процентом соотношении от всех остальных бекпекеров может 0.001% 
и поэтому эта сфера только развивается тут
но я лично видел тысячи девушек, с европы, Австралии, Америк
все были одиноки
многие жаловались на то что европейцев парней охмуряют азиатки, а азиаты мужчины считают азиаток идеалами и даже не смотрят на них. 
",с России,Portland,None,США,2
163071110.0,323246.0,"[id404411290|Eugene], не правда!))))Еду в субботу в Оленегорск с Беларуси-на оленях покататься,Мурманск посмотреть...к шаману может получиться заглянуть)))",с Беларуси,Витебск,None,Беларусь,1
70342582.0,380185.0,"По Украинским таможням человеческий фактор процентов на 90. можно пройти без проблем а могут мурыжить минимальными денежными обеспечениями, наличием билетов или приглашением. 
На Молдавских таможнях если нет нарушений то не вредные. Только мясо/колбасу с Украины отберут. 
А стоп нормальный должен быть, народ не вредный, даже гостеприимный. Особенно по селам.",с Украины,Дондюшаны,None,Молдова,2
87024095.0,380162.0,А кто то с Украины в Перемышль на интерсити ездил ?,с Украины,Киев,27,Украина,2
39831178.0,406899.0,"[id2166795|Татьяна], поезд до Апатитов с Москвы, на 5 часов меньше идёт, чем до Мурманска. На самолёте до аэропорта Хибины вообще 2 часа лётного времени)
А вот к Терскому берегу и в Умбу зимой с Мурманска, надо постараться...)",с Москвы,Кировск,None,Россия,2
3056473.0,349526.0,"Кстати как там обстановка подскажите. Кто с россии ездит как вотрудники, как цены, как с базами отдыха и тд",с россии,Липецк,None,Россия,2
79749877.0,348732.0,"[id6820614|Олег], если Карабах не будите посещать то разници нету, а если будите, то надо начать с Азербайджана поездку...",с Азербайджана,Абовян,28,Армения,2
743357.0,348693.0,"Когда гонял в Европу, делал финскую визу. С Финку ехал маршруткой с Питера, оттуда самолетом в Прагу, из Праги автобусом в Мюнхен (и это был единственный раз, когда автобус остановили и немецкие полицаи проверяли паспорта), из Мюнхена автобусом в Верону без всяких проверок.",с Питера,Вологда,28,Россия,2
208750131.0,361565.0,"Как же здорово!
Всё мечтаю побывать в этой стране, только одой с Украины страшно ехать",с Украины,Одесса,20,Украина,1
89300891.0,372348.0,"5. Пьянствовать в Караоке с китаянками, тебя прикрепляют к клиентке и ты ее развлекаешь весь вечер или 5 минут, как она захочет. 300 юаней с клиентки, в независимости сколько ушло времени.

6. Петь под гитару не на улице, а в барах, оплата почасовая.",с китая,None,None,None,2
84352651.0,372216.0,"У меня друг ездил со сбер картой и ей же расплачивайлся как у нас, электронным деньгам все равно какая валюта. Там есть обменные пункты, меняй на доллары. А доллары меняй в России на рубли, но друг когда приехал с Китая(месяц назад)и пошёл в без комиссионный обменник там отказались доллары менять. Без объяснения причины. Так и лежат теперь...до следующих отпусков",с Китая,Екатеринбург,None,Россия,1
244427075.0,372193.0,"Встречал велосипедиста который выехал с Украины, сделал круг по Крыму и поехал обратно. Полагаю что граница открыта, на счёт транспорта не в курсе",с Украины,Краснодар,26,Россия,2
21836994.0,372240.0,"въехать с Украины в Крым можно только с украинским паспортом. Для всех прочих нужно получать ""спец.разрешение"", но мы пока не видели ни одного реального случая его выдачи.

подробнее http://hitchwiki.org/ru/%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B0/%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0_%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%D0%B0#.D0.A1.D0.BB.D0.BE.D0.B6.D0.BD.D0.BE.D1.81.D1.82.D0.B8_.D1.81_.D0.BF.D0.BE.D1.81.D0.B5.D1.89.D0.B5.D0.BD.D0.B8.D0.B5.D0.BC_.D0.9A.D1.80.D1.8B.D0.BC.D0.B0",с Украины,Дубна,None,Россия,2
183914058.0,392919.0,"вы видели цены в столице?) продукты дороже, чем в тае. объясняют мол типа все импортом тащат из тая. чо с китая не тащат хз?",с китая,Boston,None,США,2
428747852.0,381392.0,"Кто стопил с киева в одессу 
Как успехи и где стояли?",с киева,None,None,None,2
2687140.0,362113.0,"а что за тема с пермитами? ) я слышал нужны, но чего и куда?",с перми,Москва,None,Россия,2
372770954.0,378299.0,А с китая в Тайвань сделать визу проблемно?,с китая,None,None,None,1
5298755.0,377712.0,"[id257901420|Сергей], вы ошибаетесь на счёт культуры,культура этих стран с Кореи и началась.",с Кореи,Великий Новгород,None,Россия,2
5566023.0,377123.0,"[id169380643|Сергей], а в чем выражается эта ""душа"" простите? Не кажется ли вам, что это протсо надуманное что то, так сказать самовнушение: я ж С Питера)))",С Питера,Минеральные Воды,None,Россия,2
106105098.0,365942.0,Сколько стоит с Крыма до Байкал?),с Крыма,None,None,Украина,2
243251496.0,365947.0,"[id106105098|Ivan], с Питера стопом 6 суток",с Питера,Санкт-Петербург,33,Россия,2
107199203.0,365037.0,"Автор езжай, не парься. Поездкой останешься доволен. Это одни из лучших стран для автостопа.
Палатку в Грузии можно ставить хоть в центре Тбилиси в парке на газоне, полиция разрешает. С Азербайджана посоветовал бы проехаться в Армению.
Визу в Иран сделать единственное что может поднапрячь, и лучше езжай с напарницей/ком.",С Азербайджана,None,None,None,2
21836994.0,365270.0,"[id107199203|Серёжа], ""С Азербайджана посоветовал бы проехаться в Армению."" - а вот такие ""вредные советы"" давать здесь не стоит.",С Азербайджана,Дубна,None,Россия,2
5889061.0,362875.0,А есть кто на велосипедах с Москвы или Питера туда ездил?,с Москвы,Уфа,28,Россия,2
184529344.0,419429.0,"у меня он не сохранился на карте, но с Москвы до Риги (вся Прибалтика) потом Польша, Чехия, Австрия...
потом все Балканы и через Румынию и Молдову в Украину уже уехала)) 
хотела ещё поехать до Португалии но уже сил не было.",с Москвы,None,116,None,1
17203837.0,418966.0,"Я в хостеле в Польше в Татрах был, так там типы с Германии, Ирландии, Англии, работаеш 2 дня в неделю в этом хостеле и все, завтраки бесплатно. Там очень атмосферно и по домашнему уютно, плюс вид на горы)",с Германии,Киев,26,Украина,2
162618864.0,321519.0,"Кто может подсказать, если я хочу в Турцию на велосипеде, с Украины, что для этого нужно? Пересечь надо Румынию и Болгарию, что с визой, сколько нужно денег и что заранее готовить? Заранее спасибо",с Украины,Киев,None,Украина,2
